customer_id,age,gender,visit_count,avg_purchase_amount,prior_purchase,treatment,clicked,purchased
5054,28,Male,8,118.69,0,0,0,0
5055,67,Female,4,110.25,1,1,0,0
5056,20,Female,2,52.64,0,0,0,0
5057,50,Male,9,107.32,0,0,0,0
5058,28,Female,6,56.75,0,0,0,0
5059,33,Male,6,122.08,1,1,1,0
5060,35,Male,6,127.91,1,1,0,0
5061,47,Female,3,69.32,1,1,0,0
5062,65,Female,3,80.13,1,0,0,0
5063,27,Male,5,72.79,0,0,0,0
5064,35,Female,5,139.22,1,0,0,0
5065,55,Female,2,77.83,1,0,0,0
5066,36,Female,2,123.63,1,1,0,0
5067,53,Male,6,114.21,0,0,0,0
5068,30,Male,6,115.26,0,0,0,0
5069,63,Female,6,86.28,1,1,1,0
5070,20,Male,9,50.66,1,0,0,0
5071,27,Male,5,44.67,0,0,0,0
5072,55,Female,4,90.57,0,1,1,0
5073,18,Male,3,60.07,0,0,0,0
5074,44,Female,9,69.24,1,0,0,0
5075,63,Male,4,81.1,0,0,0,0
5076,25,Male,8,92.84,0,0,0,0
5077,68,Female,6,65.88,0,1,0,0
5078,63,Male,9,111.0,1,0,0,0
5079,59,Female,11,86.83,1,0,1,0
5080,34,Male,2,127.86,1,0,0,0
5081,26,Male,4,109.26,1,1,0,0
5082,23,Male,5,119.97,0,0,0,0
5083,60,Female,7,40.04,1,0,0,0
5084,42,Male,4,131.77,1,1,1,0
5085,56,Male,4,127.12,1,0,0,0
5086,66,Female,3,153.54,1,0,0,0
5087,45,Female,10,89.25,0,1,0,0
5088,50,Male,4,94.82,0,0,0,0
5089,54,Female,4,93.41,0,1,0,0
5090,26,Female,4,96.16,0,1,1,0
5091,35,Female,6,147.83,1,1,0,0
5092,38,Female,3,83.68,1,1,0,0
5093,19,Male,7,66.66,0,1,0,0
5094,60,Female,8,71.9,0,1,0,0
5095,55,Male,7,140.15,1,1,0,0
5096,57,Male,3,149.06,0,0,0,0
5097,53,Male,5,120.0,0,0,0,0
5098,67,Female,4,82.61,1,1,0,0
5099,60,Female,4,161.41,1,1,0,0
5100,54,Male,2,77.03,0,0,0,0
5101,32,Male,5,88.04,1,0,0,0
5102,45,Female,3,84.74,1,0,0,0
5103,35,Female,8,103.25,0,0,0,0
5104,51,Male,2,152.09,1,0,0,0
5105,39,Female,6,141.62,1,0,1,0
5106,28,Female,7,81.26,0,1,0,0
5107,30,Male,2,89.78,0,0,0,0
5108,21,Female,5,127.41,0,0,0,0
5109,39,Female,7,73.36,1,0,1,1
5110,24,Male,5,64.28,1,1,0,0
5111,60,Female,3,91.21,0,0,0,0
5112,41,Male,3,66.67,0,1,0,0
5113,21,Female,4,113.35,1,1,1,0
5114,45,Male,8,129.49,0,1,1,1
5115,32,Female,7,84.79,1,1,0,0
5116,18,Male,4,104.06,0,0,0,0
5117,20,Female,6,98.89,0,1,0,0
5118,31,Female,8,133.67,0,0,0,0
5119,55,Female,4,83.56,0,0,0,0
5120,67,Male,7,58.23,1,1,0,0
5121,18,Female,4,142.95,0,1,0,0
5122,55,Male,5,79.29,0,0,0,0
5123,55,Female,5,126.8,1,0,0,0
5124,38,Female,9,114.0,0,0,0,0
5125,65,Female,8,124.74,0,1,1,0
5126,46,Female,3,96.13,1,0,0,0
5127,22,Female,4,121.61,0,0,0,0
5128,66,Female,2,116.36,0,1,0,0
5129,27,Male,0,76.6,0,0,0,0
5130,45,Male,3,131.26,1,0,0,0
5131,38,Female,4,142.46,0,0,0,0
5132,67,Female,5,52.02,0,0,0,0
5133,24,Female,7,104.82,1,1,1,0
5134,20,Female,4,93.24,0,1,0,0
5135,62,Female,6,147.47,1,0,0,0
5136,64,Male,2,93.11,0,0,0,0
5137,37,Female,6,122.79,0,0,0,0
5138,36,Female,6,87.93,0,0,0,0
5139,52,Male,6,77.99,1,0,0,0
5140,21,Male,7,160.13,0,0,0,0
5141,22,Male,4,65.0,0,1,1,0
5142,18,Female,3,92.01,0,1,1,0
5143,21,Female,0,117.58,1,1,0,0
5144,29,Female,4,99.54,1,0,1,0
5145,44,Female,4,55.84,0,1,0,0
5146,59,Female,3,22.26,0,1,0,0
5147,40,Male,4,79.34,0,1,0,0
5148,42,Female,6,145.01,0,0,0,0
5149,38,Female,6,99.75,1,0,0,0
5150,69,Female,4,82.54,0,1,0,0
5151,41,Male,2,105.08,0,0,0,0
5152,42,Female,7,166.77,0,0,0,0
5153,62,Female,1,115.25,0,0,0,0
5154,63,Female,3,95.24,0,1,0,0
5155,49,Female,5,101.0,0,0,0,0
5156,49,Male,2,134.23,0,0,0,0
5157,22,Male,5,59.01,0,1,0,0
5158,53,Male,5,84.4,1,0,0,0
5159,63,Female,4,102.1,1,1,0,0
5160,59,Male,5,92.74,1,1,0,0
5161,66,Male,9,117.9,1,1,0,0
5162,59,Female,3,132.99,1,1,0,0
5163,56,Female,12,133.91,1,1,0,0
5164,33,Male,5,117.91,0,0,0,0
5165,50,Male,0,65.67,1,0,0,0
5166,66,Male,1,75.46,0,1,0,0
5167,38,Male,4,120.59,0,0,0,0
5168,26,Female,8,89.32,0,1,0,0
5169,23,Female,9,109.7,0,1,0,0
5170,68,Male,2,76.87,1,0,0,0
5171,62,Male,7,122.8,0,1,0,0
5172,52,Male,7,68.02,1,0,0,0
5173,56,Female,5,174.29,0,0,0,0
5174,39,Female,10,63.76,0,1,0,0
5175,58,Female,7,140.47,1,1,0,0
5176,22,Male,6,132.12,0,0,0,0
5177,59,Female,5,127.6,1,1,0,0
5178,40,Male,7,74.79,0,0,0,0
5179,34,Male,6,91.69,0,1,0,0
5180,29,Female,7,121.04,0,1,0,0
5181,40,Male,5,80.0,0,0,0,0
5182,33,Female,8,93.62,0,1,0,0
5183,20,Female,7,75.76,1,0,0,0
5184,47,Male,10,136.91,1,0,0,0
5185,39,Male,7,45.15,1,0,0,0
5186,26,Female,4,138.26,0,0,0,0
5187,46,Female,3,145.86,1,1,0,0
5188,64,Female,4,104.62,0,1,0,0
5189,54,Female,5,48.68,0,1,0,0
5190,40,Female,7,137.91,1,0,0,0
5191,30,Female,3,128.47,0,0,0,0
5192,49,Female,10,105.72,1,1,0,0
5193,63,Male,6,152.27,1,1,1,0
5194,69,Female,7,104.29,0,0,0,0
5195,64,Male,5,86.42,0,0,0,0
5196,65,Male,8,127.26,1,1,0,0
5197,40,Female,7,138.03,1,0,0,0
5198,62,Female,10,89.0,0,0,0,0
5199,34,Female,8,20.55,0,1,0,0
5200,57,Female,7,76.66,0,1,0,0
5201,38,Female,5,113.2,0,0,0,0
5202,19,Male,5,112.87,1,0,0,0
5203,54,Male,8,117.4,0,1,1,0
5204,23,Female,4,131.02,0,1,0,0
5205,61,Female,4,97.85,0,0,1,0
5206,35,Female,3,93.1,0,0,1,0
5207,47,Female,4,45.65,0,0,0,0
5208,39,Male,5,112.67,0,0,0,0
5209,50,Male,5,72.15,1,0,0,0
5210,47,Male,3,94.45,0,1,0,0
5211,34,Female,7,101.84,1,0,0,0
5212,60,Female,4,86.59,0,1,0,0
5213,49,Female,2,108.94,0,1,0,0
5214,59,Male,2,152.06,1,1,0,0
5215,68,Male,4,112.57,0,1,0,0
5216,31,Male,2,95.73,0,0,0,0
5217,27,Female,7,103.08,0,1,0,0
5218,64,Male,7,54.32,0,0,0,0
5219,68,Female,5,121.51,1,1,0,0
5220,53,Male,3,102.85,0,1,0,0
5221,51,Female,9,120.02,1,1,0,0
5222,26,Female,6,133.92,1,1,0,1
5223,59,Female,7,120.74,1,0,0,0
5224,45,Female,6,115.75,0,0,0,0
5225,28,Male,5,132.04,1,1,0,0
5226,31,Male,7,70.07,0,1,0,0
5227,56,Male,4,107.23,0,1,0,0
5228,64,Female,3,91.45,0,0,0,0
5229,36,Male,8,104.28,0,1,0,0
5230,32,Female,9,117.07,0,1,0,0
5231,45,Male,1,85.02,0,1,1,0
5232,41,Male,2,78.92,0,1,0,0
5233,25,Female,2,140.0,1,0,0,0
5234,60,Female,2,98.22,1,1,0,0
5235,26,Female,2,115.12,0,0,0,0
5236,64,Male,2,116.6,1,0,0,0
5237,50,Female,3,134.22,0,1,0,0
5238,50,Male,7,96.5,0,1,0,0
5239,36,Male,4,129.36,0,0,0,0
5240,20,Male,2,84.7,1,1,1,0
5241,27,Female,2,100.75,1,0,0,1
5242,57,Male,2,122.69,1,0,0,0
5243,64,Female,4,99.06,0,1,0,0
5244,59,Female,7,76.29,0,0,0,0
5245,18,Male,0,112.15,1,0,0,0
5246,46,Male,4,50.3,0,1,0,0
5247,67,Male,2,48.07,0,0,0,0
5248,51,Male,5,153.77,0,0,0,0
5249,68,Female,5,96.08,1,0,0,0
5250,30,Female,5,158.05,0,0,0,0
5251,18,Female,9,86.68,1,0,0,0
5252,51,Female,6,109.28,1,1,0,0
5253,46,Female,4,112.15,0,1,0,0
5254,65,Female,6,144.75,0,1,0,0
5255,64,Female,5,94.87,0,1,1,0
5256,30,Female,4,91.53,0,0,0,0
5257,65,Female,6,105.99,0,0,0,0
5258,66,Male,4,94.33,1,0,0,0
5259,46,Male,6,76.46,1,1,0,0
5260,56,Female,8,135.96,0,1,1,0
5261,41,Female,8,105.23,0,1,0,0
5262,43,Male,5,107.08,0,0,0,0
5263,34,Male,3,102.02,1,1,0,0
5264,24,Male,4,121.63,0,1,0,0
5265,30,Female,1,110.08,1,0,0,0
5266,22,Male,3,160.3,0,1,0,0
5267,43,Male,5,60.21,1,0,0,0
5268,66,Male,1,91.16,0,1,0,1
5269,20,Male,4,84.0,1,0,0,0
5270,24,Male,4,110.09,1,1,0,0
5271,66,Female,5,129.49,0,1,0,0
5272,56,Male,9,135.97,1,1,0,0
5273,18,Female,6,63.25,0,0,0,0
5274,66,Male,8,112.41,0,1,0,0
5275,34,Male,6,105.9,0,1,0,0
5276,60,Male,9,162.92,1,1,0,1
5277,42,Male,4,137.58,1,0,0,0
5278,20,Male,8,60.05,0,0,0,0
5279,32,Female,5,146.76,0,1,0,0
5280,46,Female,2,112.75,0,1,0,0
5281,60,Female,5,101.09,0,0,0,0
5282,49,Female,11,53.74,0,1,0,0
5283,43,Female,8,89.82,0,1,0,0
5284,33,Female,8,155.18,0,1,0,0
5285,42,Female,6,101.57,1,0,0,0
5286,45,Male,3,99.88,1,0,0,0
5287,26,Female,1,133.94,1,0,0,0
5288,18,Male,6,48.7,0,1,1,0
5289,46,Male,6,86.33,0,1,0,0
5290,39,Female,7,114.02,0,1,0,0
5291,33,Male,4,179.0,1,1,0,0
5292,58,Male,8,126.66,1,1,1,0
5293,68,Female,9,71.47,0,0,0,0
5294,61,Male,5,108.36,0,1,0,1
5295,68,Female,5,95.87,1,1,0,0
5296,58,Male,8,94.03,0,1,0,0
5297,24,Female,2,94.63,1,1,0,0
5298,31,Male,5,101.88,1,0,0,0
5299,46,Female,5,61.87,0,1,0,0
5300,36,Male,3,123.84,0,1,0,0
5301,36,Female,5,92.21,0,0,0,0
5302,19,Male,4,74.8,0,0,0,0
5303,58,Male,7,49.55,0,0,0,0
5304,62,Female,4,92.66,1,1,0,0
5305,32,Male,5,94.52,0,0,0,0
5306,20,Female,2,140.63,0,1,1,0
5307,28,Male,3,114.65,0,1,0,0
5308,63,Male,5,94.9,0,0,0,0
5309,47,Female,7,76.44,0,0,0,0
5310,57,Male,6,76.34,0,1,0,0
5311,35,Female,6,104.82,1,1,0,0
5312,68,Male,4,75.63,1,0,0,0
5313,65,Male,8,47.65,0,0,0,0
5314,19,Male,3,105.99,0,0,0,0
5315,49,Male,6,106.06,1,0,0,0
5316,25,Female,4,119.91,0,1,1,0
5317,39,Female,5,102.16,0,1,0,0
5318,23,Male,3,100.53,1,0,0,0
5319,29,Male,7,91.65,0,0,0,0
5320,64,Female,7,145.59,1,1,0,0
5321,57,Male,10,22.18,0,0,0,0
5322,53,Female,9,133.82,0,1,0,0
5323,32,Male,4,76.2,1,1,1,1
5324,45,Male,4,100.94,0,1,0,0
5325,69,Female,10,89.48,0,1,0,0
5326,66,Male,6,97.3,1,1,1,0
5327,62,Female,4,113.59,1,0,1,1
5328,35,Female,8,137.05,0,1,0,0
5329,19,Female,4,95.75,1,0,1,0
5330,30,Female,9,80.31,0,0,1,0
5331,62,Female,2,110.34,0,1,0,0
5332,32,Female,7,134.62,0,1,1,0
5333,37,Male,2,66.03,0,0,0,0
5334,46,Female,8,170.72,1,0,1,0
5335,59,Female,8,128.95,0,1,0,0
5336,46,Male,2,98.16,0,1,0,0
5337,20,Female,5,124.61,1,1,0,0
5338,36,Male,6,105.95,1,0,0,0
5339,20,Female,4,119.61,1,1,0,0
5340,31,Female,5,120.68,0,1,0,1
5341,57,Female,4,108.99,1,1,0,0
5342,21,Male,1,107.55,0,1,0,0
5343,69,Male,2,95.78,0,0,0,0
5344,28,Female,3,94.11,0,1,1,1
5345,48,Female,6,66.67,0,1,0,0
5346,60,Male,4,37.3,0,0,0,0
5347,49,Male,6,95.65,0,1,0,0
5348,44,Male,10,83.19,0,1,1,0
5349,47,Female,6,127.97,1,1,0,1
5350,60,Male,7,102.58,0,0,0,0
5351,19,Male,7,134.82,0,0,0,0
5352,66,Male,10,76.81,0,0,0,0
5353,26,Male,6,90.14,0,1,0,0
5354,45,Male,6,117.84,0,0,0,0
5355,48,Male,7,161.3,0,0,0,0
5356,51,Male,5,113.2,1,0,0,0
5357,32,Female,10,48.74,1,0,0,0
5358,65,Male,5,111.79,0,0,0,1
5359,42,Female,6,90.61,0,0,1,0
5360,53,Female,2,99.0,1,0,0,0
5361,25,Male,7,99.27,1,0,0,0
5362,26,Female,5,129.41,0,1,0,0
5363,54,Female,6,118.92,0,0,0,0
5364,65,Male,3,101.48,0,1,0,0
5365,62,Female,5,91.68,1,0,0,0
5366,56,Male,5,140.83,0,0,0,0
5367,49,Male,12,110.42,0,1,1,1
5368,69,Male,8,62.26,1,0,0,0
5369,34,Male,5,92.32,1,0,0,0
5370,52,Male,1,147.97,1,0,0,0
5371,54,Male,4,134.12,0,1,0,0
5372,36,Male,6,82.54,1,0,0,0
5373,61,Female,5,80.62,1,0,0,0
5374,46,Male,7,108.07,1,0,0,0
5375,24,Female,2,71.57,1,1,0,0
5376,45,Male,8,111.25,0,0,0,0
5377,26,Male,6,76.88,0,1,0,0
5378,45,Male,3,132.27,1,0,0,0
5379,23,Female,3,81.1,1,1,1,0
5380,46,Female,5,93.0,0,1,0,0
5381,34,Female,4,102.99,1,0,0,0
5382,33,Female,5,81.91,0,0,0,0
5383,40,Female,3,90.5,0,1,0,0
5384,48,Female,5,120.88,0,1,0,0
5385,20,Male,3,66.73,0,0,0,0
5386,38,Male,6,106.01,1,0,0,0
5387,43,Female,4,111.89,1,1,0,0
5388,53,Female,2,103.68,1,1,0,0
5389,59,Female,4,111.14,0,1,0,0
5390,54,Female,7,36.66,0,1,0,0
5391,39,Female,9,86.36,1,0,0,0
5392,59,Male,7,44.26,0,0,0,0
5393,29,Male,9,151.14,1,0,0,0
5394,59,Male,2,85.6,1,0,0,0
5395,30,Male,8,111.27,0,1,0,0
5396,28,Male,5,109.57,0,1,0,0
5397,33,Male,7,77.18,1,0,0,0
5398,25,Male,3,75.81,0,0,0,0
5399,57,Male,3,110.22,1,1,0,0
5400,57,Female,11,99.93,0,1,0,0
5401,62,Female,5,104.67,0,1,0,0
5402,19,Male,4,97.33,0,0,0,0
5403,47,Male,7,38.3,0,0,0,0
5404,47,Male,8,31.55,0,1,0,0
5405,29,Female,1,107.17,0,0,0,0
5406,27,Female,5,134.41,0,0,0,0
5407,61,Male,4,116.59,0,1,0,0
5408,28,Female,4,50.86,0,0,0,0
5409,32,Male,2,45.46,0,0,0,0
5410,33,Male,7,152.61,0,1,0,0
5411,34,Male,9,131.99,1,1,0,0
5412,43,Male,13,62.11,0,0,0,0
5413,19,Male,6,114.91,0,0,0,0
5414,67,Female,7,135.06,0,1,0,0
5415,29,Male,4,135.79,1,0,1,0
5416,68,Male,4,104.58,0,0,0,0
5417,43,Male,5,28.22,1,1,0,0
5418,40,Male,2,57.44,0,1,0,0
5419,35,Female,4,67.1,1,0,1,0
5420,49,Male,2,144.29,0,1,0,0
5421,66,Male,6,119.75,0,1,0,0
5422,55,Female,8,94.19,0,0,0,0
5423,64,Male,4,104.05,1,0,0,0
5424,20,Male,3,82.66,0,1,0,0
5425,55,Male,1,142.42,1,1,0,0
5426,20,Male,6,116.32,1,1,0,0
5427,47,Female,7,56.4,1,1,0,0
5428,18,Male,7,122.7,0,1,0,0
5429,47,Male,1,38.26,1,1,0,0
5430,62,Female,5,57.68,0,1,0,0
5431,49,Male,5,83.57,1,1,0,0
5432,45,Male,3,117.37,1,1,0,0
5433,38,Female,0,60.48,1,0,0,0
5434,63,Male,3,78.4,0,1,0,0
5435,30,Female,4,65.73,0,0,0,0
5436,44,Male,9,102.36,1,0,0,0
5437,53,Female,4,125.61,1,1,1,0
5438,24,Male,2,89.7,0,1,0,0
5439,39,Male,4,117.26,0,1,0,0
5440,27,Female,7,93.11,0,1,0,0
5441,56,Male,10,162.6,1,0,0,0
5442,32,Female,5,73.42,1,0,0,0
5443,32,Female,8,68.68,1,0,1,0
5444,21,Female,1,91.51,0,0,0,0
5445,49,Female,4,116.12,0,0,0,0
5446,40,Male,7,92.5,0,1,0,0
5447,23,Female,5,53.45,0,1,0,0
5448,41,Male,7,69.22,0,0,0,0
5449,37,Male,3,112.45,0,1,0,0
5450,54,Female,3,107.24,0,0,0,0
5451,37,Female,4,71.7,1,0,0,0
5452,29,Male,6,109.22,1,1,0,0
5453,50,Female,6,131.66,0,1,0,0
5454,45,Male,6,91.87,0,1,0,0
5455,25,Female,8,101.39,1,1,0,0
5456,18,Male,5,97.98,0,1,0,0
5457,54,Male,5,151.86,0,1,0,0
5458,39,Female,6,70.75,1,1,0,0
5459,23,Male,5,125.54,0,0,0,0
5460,38,Male,5,160.51,0,1,0,0
5461,49,Female,4,152.75,1,0,1,1
5462,52,Female,5,57.23,1,1,1,0
5463,32,Female,7,141.98,1,1,1,1
5464,22,Female,3,95.83,0,0,0,0
5465,63,Female,7,126.31,0,0,0,0
5466,67,Male,8,115.0,0,0,0,0
5467,65,Male,4,120.61,0,0,0,0
5468,23,Female,5,70.54,1,1,0,0
5469,42,Male,7,123.29,0,0,0,0
5470,63,Male,2,96.89,1,1,0,0
5471,57,Male,5,74.49,0,0,0,0
5472,46,Male,3,84.69,0,1,0,0
5473,24,Male,7,113.52,0,0,0,0
5474,57,Female,4,102.46,1,0,0,0
5475,30,Female,1,126.01,1,0,1,1
5476,55,Male,9,97.87,1,1,0,0
5477,35,Male,6,81.24,1,1,1,0
5478,19,Female,1,84.71,1,0,0,0
5479,25,Female,3,41.77,0,0,0,0
5480,28,Female,2,52.11,1,0,0,0
5481,50,Female,3,146.98,1,0,1,0
5482,55,Male,10,86.74,0,1,1,1
5483,65,Female,3,124.6,1,1,0,0
5484,44,Female,1,153.93,0,0,1,0
5485,37,Male,0,58.51,0,0,0,0
5486,29,Female,4,89.56,0,0,0,0
5487,60,Female,5,70.43,0,0,0,0
5488,48,Female,4,81.44,1,0,0,0
5489,44,Female,2,98.04,0,1,0,0
5490,49,Female,4,58.79,0,1,0,0
5491,27,Male,4,49.31,0,1,0,0
5492,20,Male,4,113.35,0,0,1,0
5493,62,Male,3,102.94,1,0,0,0
5494,44,Male,4,113.7,1,1,0,0
5495,52,Male,4,112.02,1,1,0,0
5496,48,Female,9,75.91,1,1,0,0
5497,32,Female,5,84.36,0,0,0,0
5498,33,Female,5,57.25,0,0,0,0
5499,30,Female,4,63.33,0,1,0,0
5500,66,Female,6,119.99,1,1,1,0
5501,52,Female,3,128.18,1,0,0,0
5502,69,Female,6,101.98,0,1,1,0
5503,28,Female,5,87.79,0,0,0,0
5504,38,Female,3,111.03,1,0,0,0
5505,68,Female,6,114.95,0,1,0,0
5506,28,Female,9,75.76,0,1,1,0
5507,47,Female,3,76.63,0,0,0,0
5508,65,Female,6,105.23,1,0,1,0
5509,52,Male,9,46.37,1,1,0,0
5510,39,Female,1,112.91,1,1,0,0
5511,55,Male,5,78.93,0,1,1,0
5512,48,Female,9,122.34,1,0,0,0
5513,31,Female,9,78.22,0,1,1,0
5514,41,Female,6,141.73,1,1,0,0
5515,67,Male,5,147.08,0,0,0,0
5516,66,Male,3,89.22,1,0,0,0
5517,49,Female,7,93.76,1,0,0,0
5518,53,Female,11,84.92,1,1,0,0
5519,49,Female,5,115.7,1,0,0,0
5520,32,Female,5,141.04,1,0,0,0
5521,60,Male,11,69.71,0,0,0,0
5522,52,Male,7,64.89,0,1,0,0
5523,20,Female,7,122.59,0,0,0,0
5524,33,Male,2,130.62,1,0,0,0
5525,22,Male,4,94.7,0,1,0,0
5526,38,Female,9,153.81,0,0,0,0
5527,27,Female,2,115.82,0,0,0,0
5528,36,Female,5,84.46,0,1,0,1
5529,42,Male,7,97.73,1,0,0,0
5530,21,Female,4,95.24,0,1,0,0
5531,46,Male,2,88.15,0,0,1,0
5532,36,Female,7,103.54,0,1,0,1
5533,60,Female,1,37.65,1,1,0,0
5534,19,Male,5,86.74,0,0,0,0
5535,27,Male,5,106.11,1,0,0,0
5536,60,Male,4,109.81,0,1,1,0
5537,42,Male,5,87.25,0,0,1,0
5538,37,Male,6,114.76,0,1,1,1
5539,65,Male,8,107.97,0,0,0,0
5540,36,Female,4,161.14,0,0,0,0
5541,40,Male,6,130.67,1,1,1,0
5542,41,Male,5,113.09,1,0,0,0
5543,28,Female,3,105.88,0,1,0,0
5544,63,Male,4,59.15,1,0,0,0
5545,51,Male,6,110.66,1,1,1,0
5546,45,Female,9,123.48,1,1,0,1
5547,22,Female,8,87.29,0,0,0,0
5548,22,Female,4,80.91,1,1,0,0
5549,68,Male,0,102.69,1,1,1,0
5550,38,Female,4,59.8,1,1,0,0
5551,29,Male,7,66.83,0,1,0,0
5552,67,Female,2,78.57,0,0,0,0
5553,21,Male,4,2.84,1,1,0,0
5554,66,Female,4,124.65,1,1,0,0
5555,59,Female,1,73.57,0,1,0,0
5556,37,Female,3,82.44,0,0,0,0
5557,55,Male,3,75.48,1,1,0,0
5558,42,Male,1,53.5,1,1,1,0
5559,31,Female,2,106.93,0,1,0,0
5560,28,Female,12,63.16,0,0,0,0
5561,49,Female,7,54.57,0,1,1,0
5562,28,Female,6,119.31,0,0,0,0
5563,35,Male,6,94.47,0,1,0,0
5564,44,Female,4,50.35,0,1,0,0
5565,35,Female,7,67.45,0,1,0,0
5566,40,Male,4,92.07,1,1,0,0
5567,28,Male,8,92.07,0,0,0,0
5568,38,Female,5,119.29,0,0,0,0
5569,61,Female,7,65.47,0,1,0,0
5570,22,Male,4,113.06,0,1,0,0
5571,40,Male,6,66.26,1,1,0,1
5572,58,Female,4,87.44,1,1,0,1
5573,42,Male,5,108.15,0,1,0,0
5574,58,Male,1,133.55,0,0,0,0
5575,27,Female,4,68.99,1,0,0,0
5576,39,Female,8,96.64,0,1,0,1
5577,36,Male,1,110.41,1,0,0,0
5578,18,Female,4,84.84,1,0,0,0
5579,24,Female,7,49.62,0,0,0,0
5580,21,Female,8,88.27,1,1,0,0
5581,18,Female,7,103.67,1,0,0,0
5582,32,Female,8,86.14,0,0,0,0
5583,57,Male,6,63.29,1,1,0,0
5584,29,Male,3,121.81,0,0,0,0
5585,39,Female,2,72.65,0,0,0,0
5586,39,Female,4,88.51,1,0,0,0
5587,67,Female,5,98.94,0,0,0,0
5588,64,Male,1,91.65,0,0,0,0
5589,34,Male,4,102.82,0,0,0,0
5590,46,Male,3,106.3,0,1,0,0
5591,63,Male,5,105.38,0,0,0,0
5592,31,Female,6,68.1,1,0,0,0
5593,67,Female,1,100.37,0,0,0,0
5594,37,Male,4,20.82,1,0,0,0
5595,67,Male,4,70.28,1,1,0,0
5596,65,Female,5,126.14,0,0,0,0
5597,50,Female,9,77.03,0,0,0,0
5598,60,Female,2,100.17,0,1,0,0
5599,32,Female,4,36.96,0,1,0,0
5600,29,Female,7,89.66,1,0,0,0
5601,57,Male,6,67.38,0,1,0,0
5602,37,Female,3,87.42,1,0,0,0
5603,47,Male,5,74.61,0,0,0,1
5604,55,Male,10,44.9,0,1,0,0
5605,20,Female,2,46.07,0,1,0,0
5606,45,Male,3,120.68,0,1,0,0
5607,43,Male,7,118.31,1,0,0,0
5608,47,Female,8,65.53,1,1,0,0
5609,30,Male,4,87.27,0,1,0,0
5610,30,Female,8,95.44,1,1,0,0
5611,19,Female,2,131.88,0,0,0,0
5612,54,Male,4,118.21,0,0,0,0
5613,66,Female,3,77.03,1,0,0,0
5614,55,Female,3,88.31,1,0,0,0
5615,19,Male,5,88.17,1,1,0,0
5616,53,Female,3,164.32,0,0,0,0
5617,43,Male,4,33.65,1,1,0,1
5618,28,Male,9,110.77,1,1,0,0
5619,25,Female,6,97.03,0,0,0,0
5620,61,Male,4,119.23,1,1,1,0
5621,57,Female,4,52.78,1,1,0,0
5622,60,Male,6,98.67,0,0,0,0
5623,39,Female,5,121.67,0,1,0,0
5624,37,Female,2,88.55,0,1,0,0
5625,25,Male,4,97.7,0,0,0,0
5626,46,Male,1,96.37,0,1,0,0
5627,57,Female,6,63.33,0,0,0,0
5628,43,Female,4,97.17,1,1,1,0
5629,47,Male,7,113.27,1,0,0,0
5630,34,Female,2,123.68,1,0,0,0
5631,37,Female,4,121.86,1,1,0,1
5632,69,Male,2,130.23,0,1,1,0
5633,33,Male,4,75.01,0,0,0,0
5634,63,Female,4,155.07,0,1,0,0
5635,60,Male,2,157.54,0,1,0,0
5636,24,Male,5,62.89,0,0,0,0
5637,33,Female,6,88.97,0,0,1,0
5638,62,Male,5,89.64,0,0,0,0
5639,64,Male,3,87.98,0,1,1,0
5640,65,Female,3,78.78,0,0,0,0
5641,44,Male,3,106.2,1,1,0,0
5642,40,Female,3,53.01,1,0,0,0
5643,41,Male,6,109.98,0,1,0,0
5644,26,Male,11,88.31,1,0,0,0
5645,52,Female,9,116.94,0,0,0,0
5646,68,Male,1,133.48,0,0,0,0
5647,37,Male,4,58.33,1,0,0,0
5648,54,Male,6,87.44,1,1,0,0
5649,59,Male,5,110.51,0,1,1,0
5650,34,Male,4,63.86,1,0,0,0
5651,64,Male,3,85.87,0,1,0,0
5652,48,Female,4,111.6,1,1,1,0
5653,25,Male,4,159.84,0,0,0,0
5654,32,Male,4,109.98,1,1,0,0
5655,48,Female,6,122.91,0,1,0,0
5656,47,Female,4,94.43,1,0,0,0
5657,63,Female,3,69.21,1,1,0,0
5658,37,Male,3,40.21,1,0,0,0
5659,56,Female,3,123.62,0,0,0,0
5660,29,Female,7,91.18,0,0,0,0
5661,66,Male,7,82.1,0,0,0,0
5662,34,Female,6,71.4,0,0,0,0
5663,59,Male,6,84.65,1,0,1,0
5664,47,Male,1,139.39,0,0,0,0
5665,46,Male,4,129.76,0,1,0,0
5666,36,Male,6,92.07,1,1,0,0
5667,63,Male,5,139.79,1,1,0,0
5668,28,Female,5,82.64,0,0,0,0
5669,51,Male,4,126.86,0,1,0,0
5670,67,Female,3,128.16,1,0,0,0
5671,24,Male,2,77.87,0,1,0,0
5672,61,Female,2,24.35,1,1,0,1
5673,51,Male,9,83.44,0,0,0,0
5674,37,Male,8,112.27,1,1,0,0
5675,67,Male,6,110.45,0,1,1,1
5676,55,Female,5,43.66,0,1,0,0
5677,41,Female,4,107.78,0,1,0,0
5678,27,Female,5,61.44,0,1,1,1
5679,49,Male,6,128.0,1,1,0,0
5680,69,Male,4,94.21,1,1,1,0
5681,32,Female,6,138.38,0,1,0,0
5682,54,Male,8,95.13,1,0,0,0
5683,37,Female,3,98.74,1,0,0,0
5684,20,Male,6,54.83,0,1,0,0
5685,54,Female,3,104.89,0,1,0,0
5686,57,Female,8,137.66,1,1,0,0
5687,25,Male,6,158.28,0,0,1,0
